https://www.sreality.cz/en/detail/sale/flat/4+kt/praha-letnany-/744733020,For sale apartment 4+kt 100 m² (Mezonet),Praha 9 - Letňany,8 250 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/YU0b9U.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-cakovice-hakenova/215386204,For sale apartment 2+kt 64 m²,"Hakenova, Praha 9 - Čakovice",5 790 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LX/HrKBCOZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+1/blansko-blansko-dvorska/3423650892,For sale apartment 1+1 45 m²,"Dvorská, Blansko",2 690 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QR_L6/ucXozs.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/hrusovany-nad-jevisovkou-hrusovany-nad-jevisovkou-nerudova/2766324812,For sale apartment 3+1 88 m²,"Nerudova, Hrušovany nad Jevišovkou",4 605 750 CZK,"https://d18-a.sdn.cz/d_18/c_img_gY_r/ZOWBm.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/znojmo-znojmo-dukelskych-bojovniku/3797664844,For sale apartment 2+1 56 m²,"Dukelských bojovníků, Znojmo",3 000 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gZ_r/2QUB3ut.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/znojmo-znojmo-tyrsova/1279579212,For sale apartment 3+kt 127 m²,"Tyršova, Znojmo",8 200 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gQ_q/QXeB1vh.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+kt/znojmo-znojmo-jarosova/1596314700,For sale apartment 1+kt 34 m²,"Jarošova, Znojmo",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QL_Jx/5u3BzyW.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/znojmo-znojmo-jarosova/1696977996,For sale apartment 2+kt 45 m²,"Jarošova, Znojmo",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_gX_q/M0TB0T3.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/znojmo-znojmo-jarosova/1230361676,For sale apartment 3+kt 75 m²,"Jarošova, Znojmo",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QQ_LX/7gvjy8.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+kt/znojmo-znojmo-jarosova/928371788,For sale apartment 4+kt 110 m²,"Jarošova, Znojmo",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_gW_q/tKMB0dr.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/sumperk-sumperk-balbinova/11023436,For sale apartment 3+1 83 m²,"Balbínova, Šumperk",2 950 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QN_Jy/6PwBj4B.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/vetrni-vetrni-na-vyhlidce/3150025804,For sale apartment 2+1 64 m²,"Na Vyhlídce, Větřní",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QP_Kx/AJ2BEJi.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+kt/praha-kobylisy-kyselova/3444413516,For sale apartment 1+kt 27 m²,"Kyselova, Praha 8 - Kobylisy",3 300 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QR_L6/oc0RC9.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+kt/pardubice-ohrazenice-u-sportovni-skoly/3819451468,For sale apartment 4+kt 174 m²,"U Sportovní školy, Pardubice - Ohrazenice",8 736 382 CZK,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/hfVo3F.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-chodov-/1940403276,For sale apartment 2+kt 34 m²,Praha 4 - Chodov,4 550 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QI_Jb/c4ao4B.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/cesky-krumlov-domoradice-urbinska/2381157452,For sale apartment 3+1 73 m²,"Urbinská, Český Krumlov - Domoradice",4 100 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QR_L6/TaYjT.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/plzen-lobzy-partyzanska/3500681036,For sale apartment 3+1 67 m²,"Partyzánská, Plzeň - Lobzy",3 700 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QN_Jy/mc6nv4.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/prestice-prestice-husova/2997367884,For sale apartment 3+1 65 m²,"Husova, Přeštice",4 200 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QI_Jb/114o4X.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+1/kralupy-nad-vltavou-lobecek-krakovska/3867375436,For sale apartment 1+1 40 m²,"Krakovská, Kralupy nad Vltavou - Lobeček",2 300 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jc/fXDeyj.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-stodulky-svitakova/313013324,For sale apartment 2+kt 52 m²,"Svitákova, Praha 5 - Stodůlky",7 790 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QQ_LZ/muTETk.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+kt/praha-kosire-plzenska/3450352716,For sale apartment 2+kt 53 m²,"Plzeňská, Praha 5 - Košíře",7 590 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QI_Jb/dj4o4k.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/boskovice-boskovice-na-chmelnici/3348485196,For sale apartment 2+1 56 m²,"Na Chmelnici, Boskovice",3 990 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QR_L6/AB3pTz.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/tyniste-nad-orlici-tyniste-nad-orlici-okruzni/484561996,For sale apartment 3+kt 75 m²,"Okružní, Týniště nad Orlicí",3 950 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QN_Jy/cXOBkNr.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/2+1/ostrava-vyskovice-29--dubna/342705996,For sale apartment 2+1 57 m²,"29. dubna, Ostrava - Výškovice",2 110 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jg/AtflLZ.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+kt/praha-smichov-kroftova/3245033292,For sale apartment 4+kt 90 m²,"Kroftova, Praha 5 - Smíchov",16 200 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jb/614Brye.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/maly-ujezd-vavrinec-/1476015948,For sale apartment 3+1 82 m²,"Malý Újezd - Vavřineč, district Mělník",4 490 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_gZ_r/W8QBez7.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/1+1/neratovice-neratovice-mladeznicka/4185069388,For sale apartment 1+1 34 m²,"Mládežnická, Neratovice",2 250 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QK_Jc/5ocmhM.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/4+1/ceske-budejovice-ceske-budejovice-2-josefy-kolarove/432550988,For sale apartment 4+1 74 m²,"Josefy Kolářové, České Budějovice - České Budějovice 2",4 250 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QP_Kx/E3IBYcC.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+kt/praha-stare-mesto-masna/431270748,For sale apartment 3+kt 178 m² (Attic),"Masná, Praha - Staré Město",Information about price at agency,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jg/bCFB2sl.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
https://www.sreality.cz/en/detail/sale/flat/3+1/milovice-mlada-spojovaci/4173870156,For sale apartment 3+1 70 m²,"Spojovací, Milovice - Mladá",3 690 000 CZK,"https://d18-a.sdn.cz/d_18/c_img_QM_KW/zMV7g7.jpeg?fl=res,749,562,3|wrm,/watermark/sreality.png,10|shr,,20|jpg,90"
